"edit_history_tweet_ids","id","text","withheld","text_token","text_string"
[1595868938629529600],1595868938629529600,"@nkanyiso_ngqulu #london #england #unitedkingdom #greatbritain #costoflivingcrisis #inflation #recession https://t.co/rvhw6nzajk",null,"[""nkanyiso_ngqulu"",""london"",""england"",""unitedkingdom"",""greatbritain"",""costoflivingcrisis"",""inflation"",""recession"",""co"",""rvhw6nzajk""]","nkanyiso_ngqulu london england unitedkingdom greatbritain costoflivingcrisis inflation recession rvhw6nzajk"
[1595868878403420200],1595868878403420200,"@nnyambeniramat1 its getting worse every single day #london #england #unitedkingdom #greatbritain #costoflivingcrisis #inflation #recession",null,"[""nnyambeniramat1"",""getting"",""worse"",""every"",""single"",""day"",""london"",""england"",""unitedkingdom"",""greatbritain"",""costoflivingcrisis"",""inflation"",""recession""]","nnyambeniramat1 getting worse every single day london england unitedkingdom greatbritain costoflivingcrisis inflation recession"
[1595868750024163300],1595868750024163300,"@badladbible @saraluckelman @caroline_barron #london #england #unitedkingdom #greatbritain #costoflivingcrisis #inflation #recession https://t.co/r0pbl0iv38",null,"[""badladbible"",""saraluckelman"",""caroline_barron"",""london"",""england"",""unitedkingdom"",""greatbritain"",""costoflivingcrisis"",""inflation"",""recession"",""co"",""r0pbl0iv38""]","badladbible saraluckelman caroline_barron london england unitedkingdom greatbritain costoflivingcrisis inflation recession r0pbl0iv38"
[1595868686380064800],1595868686380064800,"@gary_d_carter @harrycartlidge @67dogsbody @shaneedwards185 @skynews #london #england #unitedkingdom #greatbritain #costoflivingcrisis #inflation #recession https://t.co/zalhzj2cfk",null,"[""gary_d_carter"",""harrycartlidge"",""67dogsbody"",""shaneedwards185"",""skynews"",""london"",""england"",""unitedkingdom"",""greatbritain"",""costoflivingcrisis"",""inflation"",""recession"",""co"",""zalhzj2cfk""]","gary_d_carter harrycartlidge 67dogsbody shaneedwards185 skynews london england unitedkingdom greatbritain costoflivingcrisis inflation recession zalhzj2cfk"
[1595868621145870300],1595868621145870300,"@scochrtys2010 @potus its only getting worse!! alot of people have gotten pay cuts and cant keep up with this inflation #london #england #unitedkingdom #greatbritain #costoflivingcrisis #inflation #recession",null,"[""scochrtys2010"",""potus"",""getting"",""worse"",""alot"",""people"",""gotten"",""pay"",""cuts"",""cant"",""keep"",""inflation"",""london"",""england"",""unitedkingdom"",""greatbritain"",""costoflivingcrisis"",""inflation"",""recession""]","scochrtys2010 potus getting worse alot people gotten pay cuts cant keep inflation london england unitedkingdom greatbritain costoflivingcrisis inflation recession"
[1595867854380748800],1595867854380748800,"what would it take for #canada to have another 90s-style #recession?\n\n@desjardinsgroup | #economy #realestate #housingmarket #realestatenews\n\nhttps://t.co/ouqaa5dteo",null,"[""would"",""take"",""canada"",""another"",""90s"",""style"",""recession"",""desjardinsgroup"",""economy"",""realestate"",""housingmarket"",""realestatenews"",""co"",""ouqaa5dteo""]","would take canada another 90s style recession desjardinsgroup economy realestate housingmarket realestatenews ouqaa5dteo"
[1595867339190599700],1595867339190599700,"🔎 could better expense management be the secret ingredient to keep employees engaged in the cost of living crisis?\n\nexplore the data from @sapconcur 👇 \n\nhttps://t.co/xcsluejmo4 #recession #expenses #hr #payroll #accounting #finance #fintech",null,"[""could"",""better"",""expense"",""management"",""secret"",""ingredient"",""keep"",""employees"",""engaged"",""cost"",""living"",""crisis"",""explore"",""data"",""sapconcur"",""co"",""xcsluejmo4"",""recession"",""expenses"",""hr"",""payroll"",""accounting"",""finance"",""fintech""]","could better expense management secret ingredient keep employees engaged cost living crisis explore data sapconcur xcsluejmo4 recession expenses payroll accounting finance fintech"
[1595866090168586200],1595866090168586200,"""in this video, @guggenheimptnrs' anne walsh shares why a #recession is a matter of when, not if 👉 https://t.co/jpvw0tj5ym https://t.co/ahuktvupmx""",null,"[""video"",""guggenheimptnrs"",""anne"",""walsh"",""shares"",""recession"",""matter"",""co"",""jpvw0tj5ym"",""co"",""ahuktvupmx""]","video guggenheimptnrs anne walsh shares recession matter jpvw0tj5ym ahuktvupmx"
[1595862121413513200],1595862121413513200,"@incindia #congressis attempting to tell #india that #growth means #recession \ntoo many lawyers in top hierarchy after the #fakeghandys\nno concept of basic math.",null,"[""incindia"",""congressis"",""attempting"",""tell"",""india"",""growth"",""means"",""recession"",""many"",""lawyers"",""top"",""hierarchy"",""fakeghandys"",""concept"",""basic"",""math""]","incindia congressis attempting tell india growth means recession many lawyers top hierarchy fakeghandys concept basic math"
[1595861422629859300],1595861422629859300,"#boycottbuying for wants for next few months to fix the inflation. buy only the necessities! #boycottbuying #recession #inflation #boycottbuyingforwants #savings #shopping",null,"[""boycottbuying"",""wants"",""next"",""months"",""fix"",""inflation"",""buy"",""necessities"",""boycottbuying"",""recession"",""inflation"",""boycottbuyingforwants"",""savings"",""shopping""]","boycottbuying wants next months fix inflation buy necessities boycottbuying recession inflation boycottbuyingforwants savings shopping"
[1595858948770648000],1595858948770648000,"""this is not going to be the same hockey stick market downturn and correction that we witnessed in 2020. recessions are unpredictable, and the most meaningful part is our preparation. 🤨😊#realestate #market #recession #housingmarket https://t.co/zpqzsujqma""",null,"[""going"",""hockey"",""stick"",""market"",""downturn"",""correction"",""witnessed"",""2020"",""recessions"",""unpredictable"",""meaningful"",""part"",""preparation"",""realestate"",""market"",""recession"",""housingmarket"",""co"",""zpqzsujqma""]","going hockey stick market downturn correction witnessed 2020 recessions unpredictable meaningful part preparation realestate market recession housingmarket zpqzsujqma"
[1595858608058617900],1595858608058617900,"#recession ... #gfc2 #globaltrade edition https://t.co/mqkdgqawc0",null,"[""recession"",""gfc2"",""globaltrade"",""edition"",""co"",""mqkdgqawc0""]","recession gfc2 globaltrade edition mqkdgqawc0"
[1595857555410280400],1595857555410280400,"#socgen #fedpivot #gold #recession socgen looks for bonds to outperform equities as fed pivots in q2; gold remains a risk hedge https://t.co/wfv8uv8oz1",null,"[""socgen"",""fedpivot"",""gold"",""recession"",""socgen"",""looks"",""bonds"",""outperform"",""equities"",""fed"",""pivots"",""q2"",""gold"",""remains"",""risk"",""hedge"",""co"",""wfv8uv8oz1""]","socgen fedpivot gold recession socgen looks bonds outperform equities fed pivots gold remains risk hedge wfv8uv8oz1"
[1595857206682869800],1595857206682869800,"@iamsamirarora getting the same work done with lesser people …. preparing for possible #recession in 2023",null,"[""iamsamirarora"",""getting"",""work"",""done"",""lesser"",""people"",""preparing"",""possible"",""recession"",""2023""]","iamsamirarora getting work done lesser people preparing possible recession 2023"
[1595856608273244200],1595856608273244200,"@cvpayne @wsj @nytimes is charles payne a moron (rhetorical)? if #wsj #nytimes or any other outlet triggers hysteria in the #crypto market it could lead to a more significant #cryptocrash &amp; global economic disaster (since we already have a global #recession). it's like #foxnews wants the worst 2 happen",null,"[""cvpayne"",""wsj"",""nytimes"",""charles"",""payne"",""moron"",""rhetorical"",""wsj"",""nytimes"",""outlet"",""triggers"",""hysteria"",""crypto"",""market"",""could"",""lead"",""significant"",""cryptocrash"",""amp"",""global"",""economic"",""disaster"",""since"",""already"",""global"",""recession"",""like"",""foxnews"",""wants"",""worst"",""2"",""happen""]","cvpayne wsj nytimes charles payne moron rhetorical wsj nytimes outlet triggers hysteria crypto market could lead significant cryptocrash amp global economic disaster since already global recession like foxnews wants worst happen"
[1595855608602890200],1595855608602890200,"#recession ... #crypto bubble edition\n\n#digitalcurrencygroup #dcg #genesis #cryptocrash 📉 https://t.co/bpfyxtqi6y",null,"[""recession"",""crypto"",""bubble"",""edition"",""digitalcurrencygroup"",""dcg"",""genesis"",""cryptocrash"",""co"",""bpfyxtqi6y""]","recession crypto bubble edition digitalcurrencygroup dcg genesis cryptocrash bpfyxtqi6y"
[1595854928236277800],1595854928236277800,"""interest rates going up in 2022, the federal reserves complacency on inflation, and the fallout from ppp loan forgiveness is going to lead us into a recession. #inflation #recession #federalreserve https://t.co/cobnmbijep https://t.co/nrkniqepgn""",null,"[""interest"",""rates"",""going"",""2022"",""federal"",""reserves"",""complacency"",""inflation"",""fallout"",""ppp"",""loan"",""forgiveness"",""going"",""lead"",""us"",""recession"",""inflation"",""recession"",""federalreserve"",""co"",""cobnmbijep"",""co"",""nrkniqepgn""]","interest rates going 2022 federal reserves complacency inflation fallout ppp loan forgiveness going lead recession inflation recession federalreserve cobnmbijep nrkniqepgn"
[1595852295400747000],1595852295400747000,"when will monetary policy finally score?\n\nhttps://t.co/sqnvwoggxr\n\n#fomc #fedminutes #federalreserve #monetarypolicy #qt #tightening #powell #interestrates #recession #inflation #stockmarket #stocks #investing #investorrelations",null,"[""monetary"",""policy"",""finally"",""score"",""co"",""sqnvwoggxr"",""fomc"",""fedminutes"",""federalreserve"",""monetarypolicy"",""qt"",""tightening"",""powell"",""interestrates"",""recession"",""inflation"",""stockmarket"",""stocks"",""investing"",""investorrelations""]","monetary policy finally score sqnvwoggxr fomc fedminutes federalreserve monetarypolicy tightening powell interestrates recession inflation stockmarket stocks investing investorrelations"
[1595851159516123100],1595851159516123100,"global recession incoming... are you prepared?\nhttps://t.co/aj8jzayi4v\n#recession https://t.co/swaknxwzyp",null,"[""global"",""recession"",""incoming"",""prepared"",""co"",""aj8jzayi4v"",""recession"",""co"",""swaknxwzyp""]","global recession incoming prepared aj8jzayi4v recession swaknxwzyp"
[1595849436269346800],1595849436269346800,"@borisjohnson uk/gb:beware of has-beens and failed politicians who have a penchant for being economic with the truth!!:24 nov:\n#recession #costoflivingcrises :",null,"[""borisjohnson"",""uk"",""gb"",""beware"",""beens"",""failed"",""politicians"",""penchant"",""economic"",""truth"",""24"",""nov"",""recession"",""costoflivingcrises""]","borisjohnson beware beens failed politicians penchant economic truth nov recession costoflivingcrises"
[1595848076224336000],1595848076224336000,"what #recession? the ls #teachgroup is busy with #deals! https://t.co/h6f7raguhb",null,"[""recession"",""ls"",""teachgroup"",""busy"",""deals"",""co"",""h6f7raguhb""]","recession teachgroup busy deals h6f7raguhb"
[1595847226688798700],1595847226688798700,"how many canadians are bracing for a recession? https://t.co/ns6sexlj7v \n.\n#mortgagecommitment #mortgage #realestate #investment #realtor #financialfreedom #homesweethome #broker #realty #mortgagebrokers #lenders #homefinancing #privatelending #homeequity #recession https://t.co/9cuyqqhjvp",null,"[""many"",""canadians"",""bracing"",""recession"",""co"",""ns6sexlj7v"",""mortgagecommitment"",""mortgage"",""realestate"",""investment"",""realtor"",""financialfreedom"",""homesweethome"",""broker"",""realty"",""mortgagebrokers"",""lenders"",""homefinancing"",""privatelending"",""homeequity"",""recession"",""co"",""9cuyqqhjvp""]","many canadians bracing recession ns6sexlj7v mortgagecommitment mortgage realestate investment realtor financialfreedom homesweethome broker realty mortgagebrokers lenders homefinancing privatelending homeequity recession 9cuyqqhjvp"
[1595847076101095400],1595847076101095400,"was #brexit supposed to reduce #migration? 😂😂😂 #brexitreality #brexithasfailed #brexitcarnage #recession #uk https://t.co/yhnjv5qtgw",null,"[""brexit"",""supposed"",""reduce"",""migration"",""brexitreality"",""brexithasfailed"",""brexitcarnage"",""recession"",""uk"",""co"",""yhnjv5qtgw""]","brexit supposed reduce migration brexitreality brexithasfailed brexitcarnage recession yhnjv5qtgw"
[1595846947528921000],1595846947528921000,"""as we look at city #budget holes, #inflation &amp; an impending #recession, worth remembering there is a way to tackle increasing operating % capital costs whilst also tackling #carbon emissions, #climate risks &amp; the #inequities of our built form...\nfull rpt: https://t.co/dnxl8trglh https://t.co/horenv7dvr""",null,"[""look"",""city"",""budget"",""holes"",""inflation"",""amp"",""impending"",""recession"",""worth"",""remembering"",""way"",""tackle"",""increasing"",""operating"",""capital"",""costs"",""whilst"",""also"",""tackling"",""carbon"",""emissions"",""climate"",""risks"",""amp"",""inequities"",""built"",""form"",""full"",""rpt"",""co"",""dnxl8trglh"",""co"",""horenv7dvr""]","look city budget holes inflation amp impending recession worth remembering way tackle increasing operating capital costs whilst also tackling carbon emissions climate risks amp inequities built form full rpt dnxl8trglh horenv7dvr"
[1595846016866975700],1595846016866975700,"""853 tech firms lay off 1,37,492 workers globally #recession #indiantechcompanies https://t.co/wcbg9foowz""",null,"[""853"",""tech"",""firms"",""lay"",""1"",""37"",""492"",""workers"",""globally"",""recession"",""indiantechcompanies"",""co"",""wcbg9foowz""]","853 tech firms lay 492 workers globally recession indiantechcompanies wcbg9foowz"
[1595845039288115200],1595845039288115200,"@saxena_puru #recession",null,"[""saxena_puru"",""recession""]","saxena_puru recession"
[1595844898015658000],1595844898015658000,"@cnbc #wallstreet #economics 101\n\n#guns vs #butter\n\nhttps://t.co/vanfhwwm39\n\n#labormarket\n\nhttps://t.co/i19rn93uvr\n\n#inflation\n\nhttps://t.co/rtrnvka1oo\n\n#recession\n\nhttps://t.co/9sv3iuzbxq\n\n#quantitativetightening\n\nhttps://t.co/n1iwvsevkv\n\n#weaimhigher\n\nhttps://t.co/waiphyqtwa",null,"[""cnbc"",""wallstreet"",""economics"",""101"",""guns"",""vs"",""butter"",""co"",""vanfhwwm39"",""labormarket"",""co"",""i19rn93uvr"",""inflation"",""co"",""rtrnvka1oo"",""recession"",""co"",""9sv3iuzbxq"",""quantitativetightening"",""co"",""n1iwvsevkv"",""weaimhigher"",""co"",""waiphyqtwa""]","cnbc wallstreet economics 101 guns butter vanfhwwm39 labormarket i19rn93uvr inflation rtrnvka1oo recession 9sv3iuzbxq quantitativetightening n1iwvsevkv weaimhigher waiphyqtwa"
[1595843074667982800],1595843074667982800,"lead-lag live: recession risks and where to invest with darius dale https://t.co/n3u6jpyl9c | lead lag report @leadlagreport @42macroddale #michaelgayed #recession #risks #investing #dariusdale #leadlagreport https://t.co/bxtscyl0mi",null,"[""lead"",""lag"",""live"",""recession"",""risks"",""invest"",""darius"",""dale"",""co"",""n3u6jpyl9c"",""lead"",""lag"",""report"",""leadlagreport"",""42macroddale"",""michaelgayed"",""recession"",""risks"",""investing"",""dariusdale"",""leadlagreport"",""co"",""bxtscyl0mi""]","lead lag live recession risks invest darius dale n3u6jpyl9c lead lag report leadlagreport 42macroddale michaelgayed recession risks investing dariusdale leadlagreport bxtscyl0mi"
